Antenna 1 Greece : ANT1 : September 14, 2001 5:30am-6:00am EDT;7b2eb1d30bdd9363d4291286d388123e;https://ia600908.us.archive.org/26/items/ANT1_20010914_093000_Antenna_1_Greece/ANT1_20010914_093000_Antenna_1_Greece.mp4;h.264;5:30am-6:00am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 6:00am-6:30am EDT;9ef19dc3ad1ad20410f04a0c5398770b;https://ia600501.us.archive.org/14/items/ANT1_20010914_100000_Antenna_1_Greece/ANT1_20010914_100000_Antenna_1_Greece.mp4;h.264;6:00am-6:30am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 6:30am-7:00am EDT;3c0d5e6b8b68c62748095cb5a83f0c2d;https://ia800300.us.archive.org/13/items/ANT1_20010914_103000_Antenna_1_Greece/ANT1_20010914_103000_Antenna_1_Greece.mp4;h.264;6:30am-7:00am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 7:00am-7:30am EDT;2f2f3a930639248ba2bda2e79bc3062a;https://ia800303.us.archive.org/33/items/ANT1_20010914_110000_Antenna_1_Greece/ANT1_20010914_110000_Antenna_1_Greece.mp4;h.264;7:00am-7:30am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 7:30am-8:00am EDT;983bf4aa413a7de04c0c64b984de32f9;https://ia800501.us.archive.org/0/items/ANT1_20010914_113000_Antenna_1_Greece/ANT1_20010914_113000_Antenna_1_Greece.mp4;h.264;7:30am-8:00am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 8:00am-8:30am EDT;ff1b7b8182f49009067fdf397e9e22e9;https://ia800504.us.archive.org/14/items/ANT1_20010914_120000_Antenna_1_Greece/ANT1_20010914_120000_Antenna_1_Greece.mp4;h.264;8:00am-8:30am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 8:30am-9:00am EDT;e94231a4065ae21d8e47865763b97048;https://ia800309.us.archive.org/32/items/ANT1_20010914_123000_Antenna_1_Greece/ANT1_20010914_123000_Antenna_1_Greece.mp4;h.264;8:30am-9:00am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 9:00am-9:30am EDT;4459739325a11e33796f0c853c6a0b10;https://ia800309.us.archive.org/15/items/ANT1_20010914_130000_Antenna_1_Greece/ANT1_20010914_130000_Antenna_1_Greece.mp4;h.264;9:00am-9:30am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 9:30am-10:00am EDT;a7b849a925954d769e134b5a9f727988;https://ia801304.us.archive.org/22/items/ANT1_20010914_133000_Antenna_1_Greece/ANT1_20010914_133000_Antenna_1_Greece.mp4;h.264;9:30am-10:00am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 10:00am-10:30am EDT;dc4e1605494172441152a98a26fe4c33;https://ia600500.us.archive.org/8/items/ANT1_20010914_140000_Antenna_1_Greece/ANT1_20010914_140000_Antenna_1_Greece.mp4;h.264;10:00am-10:30am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 10:30am-11:00am EDT;502ac56a3b3883f3ed290587fcf9aaa3;https://ia800501.us.archive.org/8/items/ANT1_20010914_143000_Antenna_1_Greece/ANT1_20010914_143000_Antenna_1_Greece.mp4;h.264;10:30am-11:00am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 11:00am-11:30am EDT;186bc4f11cf69e5b9fe7c29a6ae6786b;https://ia800504.us.archive.org/12/items/ANT1_20010914_150000_Antenna_1_Greece/ANT1_20010914_150000_Antenna_1_Greece.mp4;h.264;11:00am-11:30am EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 11:30am-12:00pm EDT;988e1b4b6ecd30a01642463e4936a5fe;https://ia800504.us.archive.org/35/items/ANT1_20010914_153000_Antenna_1_Greece/ANT1_20010914_153000_Antenna_1_Greece.mp4;h.264;11:30am-12:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 12:00pm-12:30pm EDT;9a115abeb10f09c5cd616dcb6a6a4a66;https://ia800500.us.archive.org/34/items/ANT1_20010914_160000_Antenna_1_Greece/ANT1_20010914_160000_Antenna_1_Greece.mp4;h.264;12:00pm-12:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 12:30pm-1:00pm EDT;4f2e1c13cbdae7829b152f8e81e9da95;https://ia800500.us.archive.org/20/items/ANT1_20010914_163000_Antenna_1_Greece/ANT1_20010914_163000_Antenna_1_Greece.mp4;h.264;12:30pm-1:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 1:00pm-1:30pm EDT;de3e12d051d7ce84d8166b910727fef6;https://ia800504.us.archive.org/11/items/ANT1_20010914_170000_Antenna_1_Greece/ANT1_20010914_170000_Antenna_1_Greece.mp4;h.264;1:00pm-1:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 1:30pm-2:00pm EDT;b9da3a60d9cc3775467601049ce1d34e;https://ia800503.us.archive.org/16/items/ANT1_20010914_173000_Antenna_1_Greece/ANT1_20010914_173000_Antenna_1_Greece.mp4;h.264;1:30pm-2:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 2:00pm-2:30pm EDT;c2e8f359aa60a9d560b2651532de58a1;https://ia800500.us.archive.org/6/items/ANT1_20010914_180000_Antenna_1_Greece/ANT1_20010914_180000_Antenna_1_Greece.mp4;h.264;2:00pm-2:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 2:30pm-3:00pm EDT;f065b7cab8ae905e6557e5d201fe0ccb;https://ia800301.us.archive.org/1/items/ANT1_20010914_183000_Antenna_1_Greece/ANT1_20010914_183000_Antenna_1_Greece.mp4;h.264;2:30pm-3:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 3:00pm-3:30pm EDT;2facd37c13ee8524fe5ea2a3588bb696;https://ia800502.us.archive.org/10/items/ANT1_20010914_190000_Antenna_1_Greece/ANT1_20010914_190000_Antenna_1_Greece.mp4;h.264;3:00pm-3:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 3:30pm-4:00pm EDT;3f7675d115d653625b32ad499ac27c1c;https://ia800502.us.archive.org/8/items/ANT1_20010914_193000_Antenna_1_Greece/ANT1_20010914_193000_Antenna_1_Greece.mp4;h.264;3:30pm-4:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 4:00pm-4:30pm EDT;c5284020b840def8edfe1f03c94cbc34;https://ia800501.us.archive.org/26/items/ANT1_20010914_200000_Antenna_1_Greece/ANT1_20010914_200000_Antenna_1_Greece.mp4;h.264;4:00pm-4:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 4:30pm-5:00pm EDT;4bd8c70c35102d3d43cde87bdc9bd8ba;https://ia800502.us.archive.org/1/items/ANT1_20010914_203000_Antenna_1_Greece/ANT1_20010914_203000_Antenna_1_Greece.mp4;h.264;4:30pm-5:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 5:00pm-5:30pm EDT;af4ee0df7303cd4b7f1beab55f4a6844;https://ia800501.us.archive.org/27/items/ANT1_20010914_210000_Antenna_1_Greece/ANT1_20010914_210000_Antenna_1_Greece.mp4;h.264;5:00pm-5:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 5:30pm-6:00pm EDT;bf711602adfd64bf89ff22e2069600f4;https://ia800504.us.archive.org/6/items/ANT1_20010914_213000_Antenna_1_Greece/ANT1_20010914_213000_Antenna_1_Greece.mp4;h.264;5:30pm-6:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 6:00pm-6:30pm EDT;67b193286f7828c20af5aa2c4898f3cf;https://ia800303.us.archive.org/30/items/ANT1_20010914_220000_Antenna_1_Greece/ANT1_20010914_220000_Antenna_1_Greece.mp4;h.264;6:00pm-6:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 6:30pm-7:00pm EDT;3cafa87c7f1e2add0164c722e6a7a7ea;https://ia800502.us.archive.org/26/items/ANT1_20010914_223000_Antenna_1_Greece/ANT1_20010914_223000_Antenna_1_Greece.mp4;h.264;6:30pm-7:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 7:00pm-7:30pm EDT;1ef28253690cacfdab1425ebcc9a3880;https://ia800501.us.archive.org/35/items/ANT1_20010914_230000_Antenna_1_Greece/ANT1_20010914_230000_Antenna_1_Greece.mp4;h.264;7:00pm-7:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 7:30pm-8:00pm EDT;5c2cda6d24a40d5101f71efdc3211617;https://ia800302.us.archive.org/12/items/ANT1_20010914_233000_Antenna_1_Greece/ANT1_20010914_233000_Antenna_1_Greece.mp4;h.264;7:30pm-8:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 8:00pm-8:30pm EDT;a85d1870672de50b8d85fac7c354a0ef;https://ia800501.us.archive.org/24/items/ANT1_20010915_000000_Antenna_1_Greece/ANT1_20010915_000000_Antenna_1_Greece.mp4;h.264;8:00pm-8:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 8:30pm-9:00pm EDT;f828522e1a2008b363e7b12a9eddaae4;https://ia800304.us.archive.org/28/items/ANT1_20010915_003000_Antenna_1_Greece/ANT1_20010915_003000_Antenna_1_Greece.mp4;h.264;8:30pm-9:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 9:00pm-9:30pm EDT;f0341ef12f79399c8d85afe5ff3bde1d;https://ia800500.us.archive.org/24/items/ANT1_20010915_010000_Antenna_1_Greece/ANT1_20010915_010000_Antenna_1_Greece.mp4;h.264;9:00pm-9:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 9:30pm-10:00pm EDT;fb90cc63718dacabf072be35f234192b;https://ia800307.us.archive.org/15/items/ANT1_20010915_013000_Antenna_1_Greece/ANT1_20010915_013000_Antenna_1_Greece.mp4;h.264;9:30pm-10:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 10:00pm-10:30pm EDT;2708dc0be7a28d4bfe959cb7d5eccbe7;https://ia800301.us.archive.org/20/items/ANT1_20010915_020000_Antenna_1_Greece/ANT1_20010915_020000_Antenna_1_Greece.mp4;h.264;10:00pm-10:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 10:30pm-11:00pm EDT;d2f117afacd230c69ecaa9a07ad29c30;https://ia800502.us.archive.org/21/items/ANT1_20010915_023000_Antenna_1_Greece/ANT1_20010915_023000_Antenna_1_Greece.mp4;h.264;10:30pm-11:00pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 11:00pm-11:30pm EDT;f40a49cad141e98328bda66dff3376e1;https://ia902508.us.archive.org/3/items/ANT1_20010915_030000_Antenna_1_Greece/ANT1_20010915_030000_Antenna_1_Greece.mp4;h.264;11:00pm-11:30pm EDT;
Antenna 1 Greece : ANT1 : September 14, 2001 11:30pm-12:00am EDT;6bdf2e16ab65f8644a6c883cd8696297;https://ia800502.us.archive.org/7/items/ANT1_20010915_033000_Antenna_1_Greece/ANT1_20010915_033000_Antenna_1_Greece.mp4;h.264;11:30pm-12:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 12:00am-12:30am EDT;5885a1f91c24a743687c4faacba4145f;https://ia800503.us.archive.org/22/items/ANT1_20010915_040000_Antenna_1_Greece/ANT1_20010915_040000_Antenna_1_Greece.mp4;h.264;12:00am-12:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 12:30am-1:00am EDT;fa4820fc5fb340739d1f12028397bece;https://ia600502.us.archive.org/27/items/ANT1_20010915_043000_Antenna_1_Greece/ANT1_20010915_043000_Antenna_1_Greece.mp4;h.264;12:30am-1:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 1:00am-1:30am EDT;cca43aa49a21c63e5ad6950df23c938a;https://ia600306.us.archive.org/5/items/ANT1_20010915_050000_Antenna_1_Greece/ANT1_20010915_050000_Antenna_1_Greece.mp4;h.264;1:00am-1:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 1:30am-2:00am EDT;4abc0c86668068bc5416104c1d46ea3a;https://ia800502.us.archive.org/10/items/ANT1_20010915_053000_Antenna_1_Greece/ANT1_20010915_053000_Antenna_1_Greece.mp4;h.264;1:30am-2:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 2:00am-2:30am EDT;6faebbbe17701b178a804833a935c1db;https://ia800502.us.archive.org/20/items/ANT1_20010915_060000_Antenna_1_Greece/ANT1_20010915_060000_Antenna_1_Greece.mp4;h.264;2:00am-2:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 2:30am-3:00am EDT;542910092e22c0f6084dc6821ec0a2eb;https://ia800502.us.archive.org/21/items/ANT1_20010915_063000_Antenna_1_Greece/ANT1_20010915_063000_Antenna_1_Greece.mp4;h.264;2:30am-3:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 3:00am-3:30am EDT;8f5aee8d11e29cbe0624f9a586dbdd51;https://ia600304.us.archive.org/29/items/ANT1_20010915_070000_Antenna_1_Greece/ANT1_20010915_070000_Antenna_1_Greece.mp4;h.264;3:00am-3:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 3:30am-4:00am EDT;2155787c22c1ff6fe89305e954dd9d67;https://ia800501.us.archive.org/2/items/ANT1_20010915_073000_Antenna_1_Greece/ANT1_20010915_073000_Antenna_1_Greece.mp4;h.264;3:30am-4:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 4:00am-4:30am EDT;710d8766f7711693d01b8fb2541cf6a9;https://ia800501.us.archive.org/18/items/ANT1_20010915_080000_Antenna_1_Greece/ANT1_20010915_080000_Antenna_1_Greece.mp4;h.264;4:00am-4:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 4:30am-5:00am EDT;fdf74c847d034694776e5b65f1a9e732;https://ia800302.us.archive.org/13/items/ANT1_20010915_083000_Antenna_1_Greece/ANT1_20010915_083000_Antenna_1_Greece.mp4;h.264;4:30am-5:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 5:00am-5:30am EDT;a7b86c805288e3c5731ffb505e864f9f;https://ia800501.us.archive.org/8/items/ANT1_20010915_090000_Antenna_1_Greece/ANT1_20010915_090000_Antenna_1_Greece.mp4;h.264;5:00am-5:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 5:30am-6:00am EDT;7a75ba4bcd6228a0ead9d811c50a2543;https://ia800501.us.archive.org/33/items/ANT1_20010915_093000_Antenna_1_Greece/ANT1_20010915_093000_Antenna_1_Greece.mp4;h.264;5:30am-6:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 6:00am-6:30am EDT;0a75871c071f9b941e3c27b508aac7e3;https://ia800504.us.archive.org/18/items/ANT1_20010915_100000_Antenna_1_Greece/ANT1_20010915_100000_Antenna_1_Greece.mp4;h.264;6:00am-6:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 6:30am-7:00am EDT;b572645ae7ec86df9681e3f292dd0686;https://ia800502.us.archive.org/20/items/ANT1_20010915_103000_Antenna_1_Greece/ANT1_20010915_103000_Antenna_1_Greece.mp4;h.264;6:30am-7:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 7:00am-7:30am EDT;80a7b2c6acb298a7e9af202700ebe85f;https://ia800502.us.archive.org/25/items/ANT1_20010915_110000_Antenna_1_Greece/ANT1_20010915_110000_Antenna_1_Greece.mp4;h.264;7:00am-7:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 7:30am-8:00am EDT;8f41ea2e4965bb6a008aa87f7c76aab6;https://ia800500.us.archive.org/10/items/ANT1_20010915_113000_Antenna_1_Greece/ANT1_20010915_113000_Antenna_1_Greece.mp4;h.264;7:30am-8:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 8:00am-8:30am EDT;687de01d2350308a749143ee87f6e18d;https://ia800502.us.archive.org/15/items/ANT1_20010915_120000_Antenna_1_Greece/ANT1_20010915_120000_Antenna_1_Greece.mp4;h.264;8:00am-8:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 8:30am-9:00am EDT;ebd6286e6195b842efc33ed6b65a29b5;https://ia600503.us.archive.org/33/items/ANT1_20010915_123000_Antenna_1_Greece/ANT1_20010915_123000_Antenna_1_Greece.mp4;h.264;8:30am-9:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 9:00am-9:29am EDT;35780cec1b513b9c80fef97c7bc6c9f9;https://ia800503.us.archive.org/8/items/ANT1_20010915_130000_Antenna_1_Greece/ANT1_20010915_130000_Antenna_1_Greece.mp4;h.264;9:00am-9:29am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 9:30am-10:00am EDT;5c2bd5f82179cbed863ef5bed79c432f;https://ia800504.us.archive.org/3/items/ANT1_20010915_133000_Antenna_1_Greece/ANT1_20010915_133000_Antenna_1_Greece.mp4;h.264;9:30am-10:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 10:00am-10:30am EDT;0418b356fa78e8868e9e9aaaa59e7df7;https://ia800502.us.archive.org/13/items/ANT1_20010915_140000_Antenna_1_Greece/ANT1_20010915_140000_Antenna_1_Greece.mp4;h.264;10:00am-10:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 10:30am-11:00am EDT;6d0c169e762cf31e0b644350997c1c20;https://ia600500.us.archive.org/19/items/ANT1_20010915_143000_Antenna_1_Greece/ANT1_20010915_143000_Antenna_1_Greece.mp4;h.264;10:30am-11:00am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 11:00am-11:30am EDT;bd272a1e8a068d9d48af089b128d105f;https://ia600306.us.archive.org/29/items/ANT1_20010915_150000_Antenna_1_Greece/ANT1_20010915_150000_Antenna_1_Greece.mp4;h.264;11:00am-11:30am EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 11:30am-12:00pm EDT;20d1590debb83e4b1d26f86f4f4c9d0e;https://ia800504.us.archive.org/30/items/ANT1_20010915_153000_Antenna_1_Greece/ANT1_20010915_153000_Antenna_1_Greece.mp4;h.264;11:30am-12:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 12:00pm-12:30pm EDT;7f5671ec38c1bcea5c97166269313742;https://ia800504.us.archive.org/19/items/ANT1_20010915_160000_Antenna_1_Greece/ANT1_20010915_160000_Antenna_1_Greece.mp4;h.264;12:00pm-12:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 12:30pm-1:00pm EDT;250f139180c5fb7c611461bfbb13e7ed;https://ia800501.us.archive.org/3/items/ANT1_20010915_163000_Antenna_1_Greece/ANT1_20010915_163000_Antenna_1_Greece.mp4;h.264;12:30pm-1:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 1:00pm-1:30pm EDT;24f30f14183d4af393e5c3690577dc08;https://ia800504.us.archive.org/5/items/ANT1_20010915_170000_Antenna_1_Greece/ANT1_20010915_170000_Antenna_1_Greece.mp4;h.264;1:00pm-1:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 1:30pm-2:00pm EDT;ee180cb617e025e735c43020f3dab28f;https://ia800502.us.archive.org/11/items/ANT1_20010915_173000_Antenna_1_Greece/ANT1_20010915_173000_Antenna_1_Greece.mp4;h.264;1:30pm-2:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 2:00pm-2:30pm EDT;b0c16d805adbbe58c7b6ec7500504fb7;https://ia800504.us.archive.org/24/items/ANT1_20010915_180000_Antenna_1_Greece/ANT1_20010915_180000_Antenna_1_Greece.mp4;h.264;2:00pm-2:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 2:30pm-3:00pm EDT;b0c144f167ecaefe3e71527de083053b;https://ia800503.us.archive.org/11/items/ANT1_20010915_183000_Antenna_1_Greece/ANT1_20010915_183000_Antenna_1_Greece.mp4;h.264;2:30pm-3:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 3:00pm-3:30pm EDT;dbc63ad986d43fb666a6ffb955606bdb;https://ia800503.us.archive.org/31/items/ANT1_20010915_190000_Antenna_1_Greece/ANT1_20010915_190000_Antenna_1_Greece.mp4;h.264;3:00pm-3:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 3:30pm-4:00pm EDT;14104856096409c1bcc4e46286011520;https://ia800501.us.archive.org/25/items/ANT1_20010915_193000_Antenna_1_Greece/ANT1_20010915_193000_Antenna_1_Greece.mp4;h.264;3:30pm-4:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 4:00pm-4:30pm EDT;28ef6a14209e706f8a99e5aede8f9de2;https://ia800500.us.archive.org/3/items/ANT1_20010915_200000_Antenna_1_Greece/ANT1_20010915_200000_Antenna_1_Greece.mp4;h.264;4:00pm-4:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 4:30pm-5:00pm EDT;21ec860ae05ff172d1be29cd35dfc394;https://ia600501.us.archive.org/5/items/ANT1_20010915_203000_Antenna_1_Greece/ANT1_20010915_203000_Antenna_1_Greece.mp4;h.264;4:30pm-5:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 5:00pm-5:30pm EDT;72f25c4e554069dd02ec86796f0620af;https://ia800500.us.archive.org/16/items/ANT1_20010915_210000_Antenna_1_Greece/ANT1_20010915_210000_Antenna_1_Greece.mp4;h.264;5:00pm-5:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 5:30pm-6:00pm EDT;377feef17e1cad00a87895a7cb674e2c;https://ia800300.us.archive.org/17/items/ANT1_20010915_213000_Antenna_1_Greece/ANT1_20010915_213000_Antenna_1_Greece.mp4;h.264;5:30pm-6:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 6:00pm-6:30pm EDT;dc1e6e80bbed710260a50e28bb2d5612;https://ia800303.us.archive.org/2/items/ANT1_20010915_220000_Antenna_1_Greece/ANT1_20010915_220000_Antenna_1_Greece.mp4;h.264;6:00pm-6:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 6:30pm-7:00pm EDT;ecf8a5c0cc28522ac81c3cc6e9f58de1;https://ia800303.us.archive.org/7/items/ANT1_20010915_223000_Antenna_1_Greece/ANT1_20010915_223000_Antenna_1_Greece.mp4;h.264;6:30pm-7:00pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 7:00pm-7:30pm EDT;c1c569f998db7134c3711b41f86f4cb7;https://ia600303.us.archive.org/32/items/ANT1_20010915_230000_Antenna_1_Greece/ANT1_20010915_230000_Antenna_1_Greece.mp4;h.264;7:00pm-7:30pm EDT;
Antenna 1 Greece : ANT1 : September 15, 2001 7:30pm-8:00pm EDT;64d1c6a7ba32aaaf2e99dd06749589cb;https://ia800300.us.archive.org/20/items/ANT1_20010915_233000_Antenna_1_Greece/ANT1_20010915_233000_Antenna_1_Greece.mp4;h.264;7:30pm-8:00pm EDT;
